alp_id	source_part	source_chapter	source_section	source_anchor	summary	type	status	include_reason	exclude_reason	note_ids	qa_status
ALP-COM-12-0026	commercial	12 税・税効果会計	第2節 2 基本的な考え方	commercial/chapter12.md::2-2	将来加算一時差異の発生は繰延税金負債を計上し法人税等調整額を借方として税費用を増額する	journal_entry	INCLUDE	DTL recognition entry			pending
ALP-COM-12-0027	commercial	12 税・税効果会計	第2節 差異解消	commercial/chapter12.md::2-reversal	一時差異解消時は発生時に計上した繰延税金資産・負債を取り崩し法人税等調整額を逆方向に計上する	journal_entry	INCLUDE	deferred tax reversal			pending
ALP-COM-12-0028	commercial	12 税・税効果会計	第2節 4 相殺表示	commercial/chapter12.md::2-4	繰延税金資産と繰延税金負債は帳簿上別勘定だが貸借対照表では相殺して純額表示する	financial_statement	INCLUDE	deferred tax presentation			pending
ALP-COM-12-0029	commercial	12 税・税効果会計	第3節 その他有価証券の税効果	commercial/chapter12.md::3	その他有価証券は会計上時価評価・税法上時価評価なしのため評価差額が税効果会計対象となる	recognition	INCLUDE	AFS temporary difference			pending
ALP-COM-12-0030	commercial	12 税・税効果会計	第3節 その他有価証券の税効果	commercial/chapter12.md::3	その他有価証券評価差額の税効果では純資産へ直接反映するため法人税等調整額を使用しない	exception	INCLUDE	OCI tax-effect exception			pending
ALP-COM-12-0031	commercial	12 税・税効果会計	第3節 その他有価証券の税効果	commercial/chapter12.md::3	値上がり時は評価差額×税率を繰延税金負債、残額をその他有価証券評価差額金として純資産増加させる	journal_entry	INCLUDE	AFS gain tax effect			pending
ALP-COM-12-0032	commercial	12 税・税効果会計	第3節 その他有価証券の税効果	commercial/chapter12.md::3	値下がり時は評価差額×税率を繰延税金資産、税効果控除後差額をその他有価証券評価差額金の減少として処理する	journal_entry	INCLUDE	AFS loss tax effect			pending
ALP-COM-12-0033	commercial	12 税・税効果会計	第3節 その他有価証券の税効果	commercial/chapter12.md::3	税引後その他有価証券評価差額金＝評価差額×（1－法定実効税率）である	formula	INCLUDE	after-tax valuation difference formula			pending
ALP-COM-12-0034	commercial	12 税・税効果会計	第3節 その他有価証券の税効果	commercial/chapter12.md::3	その他有価証券は翌期首に洗替方式で税効果部分を含む前期末評価仕訳を再振替する	procedure	INCLUDE	AFS tax-effect reversal			pending
	commercial	12 税・税効果会計	各節 数値例	commercial/chapter12.md::examples	税金・申告調整・繰延税金・その他有価証券税効果の具体数値例		EXCLUDE		DECORATIVE_EXAMPLE		pending
