alp_id	source_part	source_chapter	source_section	source_anchor	summary	type	status	include_reason	exclude_reason	note_ids	qa_status
ALP-COM-06-0034	commercial	06 有形固定資産	第3節 3 減価償却方法	commercial/chapter06.md::3-3	定額法・定率法・生産高比例法はそれぞれ均等額・期首帳簿価額比例・利用量比例で減価償却する	comparison	INCLUDE	method discrimination			pending
ALP-COM-06-0035	commercial	06 有形固定資産	第3節 3 定額法	commercial/chapter06.md::3-3-straight	定額法減価償却費＝（取得原価－残存価額）÷耐用年数である	formula	INCLUDE	straight-line formula			pending
ALP-COM-06-0036	commercial	06 有形固定資産	第3節 3 定額法	commercial/chapter06.md::3-3-straight	期中取得の定額法は1年分償却費×使用月数/12で月割し、使用した月は1日でも1か月と数える	measurement	INCLUDE	partial-year depreciation			pending
ALP-COM-06-0037	commercial	06 有形固定資産	第3節 3 定率法	commercial/chapter06.md::3-3-declining	定率法減価償却費＝期首帳簿価額×償却率、期首帳簿価額＝取得原価－期首累計額である	formula	INCLUDE	declining-balance formula			pending
ALP-COM-06-0038	commercial	06 有形固定資産	第3節 3 定率法	commercial/chapter06.md::3-3-declining	定率法も期中取得なら使用月数に応じ月割計算する	measurement	INCLUDE	partial-year rule			pending
ALP-COM-06-0039	commercial	06 有形固定資産	第3節 3 生産高比例法	commercial/chapter06.md::3-3-units	生産高比例法減価償却費＝（取得原価－残存価額）×当期利用量÷総利用可能量である	formula	INCLUDE	units-of-production formula			pending
ALP-COM-06-0040	commercial	06 有形固定資産	第3節 3 生産高比例法	commercial/chapter06.md::3-3-units	生産高比例法は総利用可能量を把握できる資産に限り、期中取得でも月割せず実際利用量で計算する	exception	INCLUDE	applicability and proration rule			pending
ALP-COM-06-0041	commercial	06 有形固定資産	第3節 4 定率法の諸論点	commercial/chapter06.md::3-4	残存価額10%の定率法では所定償却率自体が10%残存を織り込むため別途90%を掛けない	exception	INCLUDE	declining-balance residual rule			pending
ALP-COM-06-0042	commercial	06 有形固定資産	第3節 4 定率法の諸論点	commercial/chapter06.md::3-4	200%定率法の償却率＝（1÷耐用年数）×200%である	formula	INCLUDE	200-percent rate formula			pending
ALP-COM-06-0043	commercial	06 有形固定資産	第3節 4 定率法の諸論点	commercial/chapter06.md::3-4	200%定率法では通常の定率法償却額と償却保証額を比較し通常額が下回る時点から改定償却額へ切り替える	procedure	INCLUDE	guarantee-switch rule			pending
ALP-COM-06-0044	commercial	06 有形固定資産	第3節 4 定率法の諸論点	commercial/chapter06.md::3-4	償却保証額＝取得原価×保証率、改定償却額＝切替時期首帳簿価額×改定償却率である	formula	INCLUDE	revised depreciation formulas			pending
	commercial	06 有形固定資産	各節 数値例	commercial/chapter06.md::examples	取得・割賦・圧縮・売却・減価償却の具体数値例		EXCLUDE		DECORATIVE_EXAMPLE		pending
