alp_id	source_part	source_chapter	source_section	source_anchor	summary	type	status	include_reason	exclude_reason	note_ids	qa_status
ALP-IND-05-0019	industrial	5 製造間接費	第3節 差異分析	industrial/chapter05.md::budget-variance	予算差異＝予算許容額－実際発生額である	formula	INCLUDE	budget variance formula			pending
ALP-IND-05-0020	industrial	5 製造間接費	第3節 差異分析	industrial/chapter05.md::volume-variance	操業度差異＝予定配賦額－予算許容額である	formula	INCLUDE	volume variance formula			pending
ALP-IND-05-0021	industrial	5 製造間接費	第3節 差異分析	industrial/chapter05.md::variance-reconcile	製造間接費配賦差異＝予算差異＋操業度差異となる	formula	INCLUDE	overhead variance reconciliation			pending
ALP-IND-05-0022	industrial	5 製造間接費	第3節 差異分析	industrial/chapter05.md::flexible-budget	公式法変動予算では予算許容額＝変動費率×実際操業度＋固定費予算である	formula	INCLUDE	flexible budget formula			pending
ALP-IND-05-0023	industrial	5 製造間接費	第3節 差異分析	industrial/chapter05.md::fixed-rate	固定費率＝固定費予算÷基準操業度である	formula	INCLUDE	fixed overhead rate formula			pending
ALP-IND-05-0024	industrial	5 製造間接費	第3節 差異分析	industrial/chapter05.md::volume-alt	公式法変動予算の操業度差異＝（実際操業度－基準操業度）×固定費率で求められる	formula	INCLUDE	volume variance alternate formula			pending
ALP-IND-05-0025	industrial	5 製造間接費	第3節 差異分析	industrial/chapter05.md::planned-rate-components	公式法変動予算では予定配賦率＝変動費率＋固定費率となる	formula	INCLUDE	planned rate decomposition			pending
ALP-IND-05-0026	industrial	5 製造間接費	第3節 差異分析	industrial/chapter05.md::fixed-budget	固定予算では操業度に応じて予算許容額を変化させず、基準操業度における製造間接費予算を用いる	comparison	INCLUDE	fixed versus flexible budget			pending
ALP-IND-05-0027	industrial	5 製造間接費	第3節 差異分析	industrial/chapter05.md::capacity-choice	基準操業度は予定配賦率・操業度差異を左右するため、原価管理上の前提として適切に設定する必要がある	reasoning	INCLUDE	standard capacity significance			pending
	industrial	5 製造間接費	例題5-1〜5-3	industrial/chapter05.md::examples	実際配賦・予定配賦・差異分析の具体数値例		EXCLUDE		DECORATIVE_EXAMPLE		pending
