alp_id	source_part	source_chapter	source_section	source_anchor	summary	type	status	include_reason	exclude_reason	note_ids	qa_status
ALP-COM-04-0013	commercial	04 債権債務	基礎 手形貸付金・手形借入金	commercial/chapter04.md::basic-note-loan	資金貸借で約束手形を用いる場合は手形貸付金・手形借入金を用い商品売買の受取手形・支払手形と区別する	classification	INCLUDE	commercial-versus-financing note distinction			pending
ALP-COM-04-0014	commercial	04 債権債務	第1節 約束手形	commercial/chapter04.md::1-note	約束手形は振出人が受取人へ満期日に所定額を支払う証券で、受取手形は資産、支払手形は負債である	definition	INCLUDE	promissory-note fundamentals			pending
ALP-COM-04-0015	commercial	04 債権債務	約束手形の発生と満期	commercial/chapter04.md::1-issue-maturity	商品仕入で手形を振り出すと支払手形、商品販売で手形を受け取ると受取手形を計上する	journal_entry	INCLUDE	initial note entries			pending
ALP-COM-04-0016	commercial	04 債権債務	約束手形の発生と満期	commercial/chapter04.md::1-issue-maturity	満期決済では受取手形を当座預金へ回収し、支払手形を当座預金から決済して各手形勘定を消滅させる	journal_entry	INCLUDE	maturity settlement			pending
ALP-COM-04-0017	commercial	04 債権債務	掛取引から手形取引への振替	commercial/chapter04.md::1-transfer	掛債権・債務を後日手形化した場合は売掛金→受取手形、買掛金→支払手形へ振り替える	journal_entry	INCLUDE	conversion entry			pending
ALP-COM-04-0018	commercial	04 債権債務	手形の裏書	commercial/chapter04.md::1-endorsement	手形の裏書は保有手形を支払等のため譲渡することで、裏書側は受取手形を減少させる	journal_entry	INCLUDE	endorsement treatment			pending
ALP-COM-04-0019	commercial	04 債権債務	手形の裏書	commercial/chapter04.md::1-endorsement	裏書手形を受け取る側は通常受取手形を増加させる	journal_entry	INCLUDE	endorsee treatment			pending
ALP-COM-04-0020	commercial	04 債権債務	手形の裏書	commercial/chapter04.md::1-endorsement	自己振出手形を裏書で受け入れた場合は受取手形でなく支払手形を減少させる	exception	INCLUDE	self-issued-note exception			pending
ALP-COM-04-0021	commercial	04 債権債務	手形の割引	commercial/chapter04.md::1-discount	手形の割引は保有手形を銀行へ売却して満期前に換金することで、受取手形を減少させ割引料を手形売却損とする	journal_entry	INCLUDE	discount treatment			pending
ALP-COM-04-0022	commercial	04 債権債務	手形の割引	commercial/chapter04.md::1-discount	割引料＝手形金額×割引率×割引日数÷365である	formula	INCLUDE	discount formula			pending
ALP-COM-04-0023	commercial	04 債権債務	電子記録債権・債務	commercial/chapter04.md::1-electronic	売掛金・買掛金を発生記録により電子記録債権（資産）・電子記録債務（負債）へ切り替え、決済時に各勘定を消滅させる	journal_entry	INCLUDE	electronic receivable/payable lifecycle			pending
ALP-COM-04-0024	commercial	04 債権債務	電子記録債権の譲渡	commercial/chapter04.md::1-electronic-transfer	電子記録債権は譲渡記録により譲渡でき、譲渡分の電子記録債権を減少させる	procedure	INCLUDE	transfer mechanics			pending
ALP-COM-04-0025	commercial	04 債権債務	電子記録債権の譲渡	commercial/chapter04.md::1-electronic-transfer	電子記録債権は手形と異なり債権金額を分割して譲渡できる	comparison	INCLUDE	instrument distinction			pending
ALP-COM-04-0026	commercial	04 債権債務	電子記録債権の譲渡	commercial/chapter04.md::1-electronic-transfer	電子記録債権の譲渡代金が額面を下回る差額は電子記録債権売却損（費用）とする	measurement	INCLUDE	transfer loss treatment			pending
ALP-COM-04-0027	commercial	04 債権債務	手形の不渡り	commercial/chapter04.md::1-dishonor	不渡手形は満期に支払われず回収可能性が著しく低下した手形債権で資産として処理する	definition	INCLUDE	core definition			pending
ALP-COM-04-0028	commercial	04 債権債務	手形の不渡り	commercial/chapter04.md::1-dishonor	手元保有手形が不渡りなら受取手形から不渡手形へ振り替え、支払拒絶証書費用も相手に請求できるため不渡手形に含める	journal_entry	INCLUDE	dishonor measurement and entry			pending
ALP-COM-04-0029	commercial	04 債権債務	手形の不渡り	commercial/chapter04.md::1-dishonor	不渡手形回収時は不渡手形を減少し延滞利息は受取利息とする	journal_entry	INCLUDE	recovery treatment			pending
ALP-COM-04-0030	commercial	04 債権債務	手形の不渡り	commercial/chapter04.md::1-dishonor	裏書・割引済手形が不渡りなら償還義務により買戻し、支払った償還額を不渡手形として計上する	journal_entry	INCLUDE	recourse treatment			pending
ALP-COM-04-0031	commercial	04 債権債務	手形の更改	commercial/chapter04.md::1-renewal	手形の更改は支払期日延長のため旧手形と新手形を交換することで債権者の承諾が必要である	definition	INCLUDE	core definition			pending
ALP-COM-04-0032	commercial	04 債権債務	手形の更改	commercial/chapter04.md::1-renewal	更改時は旧手形を減少・新手形を増加させ、債務者は支払利息、債権者は受取利息を計上する	journal_entry	INCLUDE	renewal entry pattern			pending
ALP-COM-04-0033	commercial	04 債権債務	商品売買以外の約束手形	commercial/chapter04.md::1-nontrade	商品以外の売買で生じる手形債権・債務は営業外受取手形・営業外支払手形で処理する	classification	INCLUDE	nontrade note classification			pending
ALP-COM-04-0034	commercial	04 債権債務	商品売買以外の約束手形	commercial/chapter04.md::1-nontrade	商品売買は受取手形/支払手形、固定資産等の非商品取引は営業外受取手形/営業外支払手形を使い分ける	comparison	INCLUDE	trade/nontrade note distinction			pending
ALP-COM-04-0035	commercial	04 債権債務	第2節 債務の保証	commercial/chapter04.md::2-guarantee	債務の保証は主債務者が返済できない場合に代位返済義務を負うことで、保証時点の潜在義務は偶発債務である	definition	INCLUDE	guarantee and contingency definitions			pending
ALP-COM-04-0036	commercial	04 債権債務	第2節 債務の保証	commercial/chapter04.md::2-guarantee	保証時は保証債務見返（借方）・保証債務（貸方）の対照勘定で備忘記録する	journal_entry	INCLUDE	memorandum entry			pending
ALP-COM-04-0037	commercial	04 債権債務	第2節 債務の保証	commercial/chapter04.md::2-guarantee	保証債務見返・保証債務は5要素に属さず備忘勘定なので財務諸表に計上しない	financial_statement	INCLUDE	presentation rule			pending
ALP-COM-04-0038	commercial	04 債権債務	第2節 債務の保証	commercial/chapter04.md::2-guarantee	主債務者が返済した場合は保証の備忘記録を逆仕訳で取り消す	journal_entry	INCLUDE	guarantee release			pending
ALP-COM-04-0039	commercial	04 債権債務	第2節 債務の保証	commercial/chapter04.md::2-guarantee	保証人が代位弁済した場合は備忘記録を取り消し、主債務者への請求権を未収入金・立替金・貸付金等の資産で計上する	journal_entry	INCLUDE	guarantee performance treatment			pending
ALP-COM-04-0040	commercial	04 債権債務	第2節 債務の保証	commercial/chapter04.md::2-guarantee	偶発債務は現時点で当社債務でないため貸借対照表には計上しない	financial_statement	INCLUDE	contingency presentation			pending
ALP-COM-04-0041	commercial	04 債権債務	第2節 債務の保証	commercial/chapter04.md::2-guarantee	手形の裏書・割引も不渡時に償還義務が生じ得るため偶発債務に該当する	reasoning	INCLUDE	contingency linkage			pending
	commercial	04 債権債務	各節 数値例	commercial/chapter04.md::examples	各債権債務・手形・保証の単純金額例		EXCLUDE		DECORATIVE_EXAMPLE		pending
