alp_id	source_part	source_chapter	source_section	source_anchor	summary	type	status	include_reason	exclude_reason	note_ids	qa_status
ALP-COM-03-0024	commercial	03 現金預金	第3節 1 銀行勘定調整表	commercial/chapter03.md::3-1	当社側と銀行側の修正後残高は一致し、その金額が貸借対照表上の当座預金額となる	financial_statement	INCLUDE	reconciliation outcome			pending
ALP-COM-03-0025	commercial	03 現金預金	第3節 2 不一致原因	commercial/chapter03.md::3-2	未渡小切手は振出したが相手へ渡していない小切手、未取付は相手へ渡したが銀行未呈示、未取立は銀行に取立依頼済だが未換金である	comparison	INCLUDE	critical terminology distinction			pending
ALP-COM-03-0026	commercial	03 現金預金	第3節 2 不一致原因	commercial/chapter03.md::3-2	銀行からの自動引落等の未通知や当社の誤記入は当社側修正項目で仕訳が必要である	journal_entry	INCLUDE	company-side adjustment			pending
ALP-COM-03-0027	commercial	03 現金預金	第3節 2 不一致原因	commercial/chapter03.md::3-2	未渡小切手は当座預金減少を取り消し、商品仕入代金なら買掛金、その他支払なら未払金を貸方計上する	journal_entry	INCLUDE	outstanding-undelivered check entry			pending
ALP-COM-03-0028	commercial	03 現金預金	第3節 2 不一致原因	commercial/chapter03.md::3-2	未渡小切手で費用自体は発生済みなら費用を取り消さず支払義務を未払金等として残す	reasoning	INCLUDE	liability-versus-expense distinction			pending
ALP-COM-03-0029	commercial	03 現金預金	第3節 2 不一致原因	commercial/chapter03.md::3-2	時間外預入は銀行側残高へ加算し仕訳しない	procedure	INCLUDE	bank-side timing adjustment			pending
ALP-COM-03-0030	commercial	03 現金預金	第3節 2 不一致原因	commercial/chapter03.md::3-2	未取付小切手は銀行側残高から減算し仕訳しない	procedure	INCLUDE	bank-side timing adjustment			pending
ALP-COM-03-0031	commercial	03 現金預金	第3節 2 不一致原因	commercial/chapter03.md::3-2	未取立小切手は銀行側残高へ加算し仕訳しない	procedure	INCLUDE	bank-side timing adjustment			pending
ALP-COM-03-0032	commercial	03 現金預金	第3節 2 不一致原因	commercial/chapter03.md::3-2	未渡小切手は当社修正・仕訳あり、未取付小切手は銀行修正・仕訳なしという違いは相手へ渡したかで決まる	comparison	INCLUDE	frequent exam distinction			pending
	commercial	03 現金預金	第3節 総合例	commercial/chapter03.md::3-example	銀行勘定調整表の複合数値例は各不一致分類の適用		EXCLUDE		DECORATIVE_EXAMPLE		pending
ALP-COM-03-0033	commercial	03 現金預金	第4節 1 小口現金	commercial/chapter03.md::4-1	小口現金は少額支払用に担当者へ前渡す現金で小口現金（資産）として処理する	definition	INCLUDE	core definition			pending
ALP-COM-03-0034	commercial	03 現金預金	第4節 1 小口現金	commercial/chapter03.md::4-1	定額資金前渡制度（インプレスト）は一定期間の支払額と同額を補給し小口現金を一定額に保つ制度である	definition	INCLUDE	imprest definition			pending
ALP-COM-03-0035	commercial	03 現金預金	第4節 1 小口現金	commercial/chapter03.md::4-1	小口現金処理は前渡→日々の支払→報告→費用仕訳→同額補給の順で行う	procedure	INCLUDE	ordered petty-cash flow			pending
ALP-COM-03-0036	commercial	03 現金預金	第4節 2 小口現金の会計処理	commercial/chapter03.md::4-2	前渡時は小口現金を増加、支払報告時は各費用を計上して小口現金を減少、補給時は小口現金を再増加させる	journal_entry	INCLUDE	petty-cash entries			pending
ALP-COM-03-0037	commercial	03 現金預金	第4節 3 複数支払い	commercial/chapter03.md::4-3	複数の小口支払報告は費用科目別に借方計上し合計額を小口現金から一括減額する	journal_entry	INCLUDE	compound petty-cash entry			pending
ALP-COM-03-0038	commercial	03 現金預金	第4節 3 複数支払い	commercial/chapter03.md::4-3	定額資金前渡制度では報告済支払合計と同額を補給して元の定額へ戻す	measurement	INCLUDE	imprest replenishment rule			pending
	commercial	03 現金預金	各節 数値例	commercial/chapter03.md::examples	現金過不足・当座借越・小口現金の単純数値例		EXCLUDE		DECORATIVE_EXAMPLE		pending
